Cost Center,Budget Orgn,Budget Unit,Account,Account Title,2019-2020 Actual,2020-2021 Actual,2021-2022 Budget,2021-2022 FTE,2022-2023 Proposed,2022-2023 FTE,2022-2023 Approved,2022-2023 Adopted,Fund,Fund Title
001,1002310001000000 - BD OF ED,100-2310-001-000,211.0,PERS EMPLOYER CONTRIBUTN,1375.78,795.96,900.0,0.0,1626.12,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,212.0,PERS PICK-UP,951.8,787.55,800.0,0.0,955.63,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,213.0,PERS UAL SERIES 2002,952.71,943.62,800.0,0.0,875.89,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,214.0,PERS UAL SERIES 2003,1270.27,893.96,1100.0,0.0,717.24,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,220.0,SOC SEC ADMIN,1182.98,983.14,1000.0,0.0,1005.92,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,231.0,WRKRS COMP,66.58,48.7,100.0,0.0,70.48,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,233.0,PFMLI,0.0,0.0,100.0,0.0,51.26,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,241.0,MED-DEN-VIS,4970.52,5503.6,5300.0,0.0,5400.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,318.0,PROF DEV/NON-INSTRUCTTION,305.0,70.0,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,340.0,TRAVEL,3278.06,232.35,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,353.0,POSTAGE,1615.79,1206.48,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,355.0,PRINTING BINDING,73.4,0.0,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,381.0,AUDIT SERVICES,32970.0,34605.0,35000.0,0.0,35000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,382.0,LEGAL SERVICES,8268.33,9226.0,15300.0,0.0,15300.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,388.0,ELECTION,0.0,2598.99,5000.0,0.0,5000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,389.0,OTHER NON-INSTR PROF/TECH,9250.0,-1217.0,7000.0,0.0,7000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,410.0,CONSUMB SUP MAT,4136.38,30.0,3100.0,0.0,3100.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,440.0,PERIODICALS,0.0,0.0,400.0,0.0,400.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,460.0,NONCONSUM ITEMS,175.0,10800.0,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,470.0,COMPUTER SOFTWARE,1095.0,1795.0,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002310001000000 - BD OF ED,100-2310-001-000,640.0,DUES AND FEES,7615.16,10216.41,10000.0,0.0,10000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,113.0,ADMINISTRATORS,396772.32,135874.19,143600.0,1.0,146460.0,1.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,114.0,MGR/CONFIDENTIAL,40539.84,35563.47,53800.0,1.25,38442.75,0.75,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,211.0,PERS EMPLOYER CONTRIBUTN,44056.08,17670.69,12900.0,0.0,23463.99,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,212.0,PERS PICK-UP,22716.65,2315.04,3300.0,0.0,13789.24,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,213.0,PERS UAL SERIES 2002,22720.25,6953.15,11600.0,0.0,12638.63,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,214.0,PERS UAL SERIES 2003,30293.66,4512.35,16200.0,0.0,10349.46,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,220.0,SOC SEC ADMIN,20681.09,12731.03,15100.0,0.0,14514.46,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,231.0,WRKRS COMP,1704.81,577.6,1100.0,0.0,1016.97,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,233.0,PFMLI,0.0,0.0,400.0,0.0,739.61,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,241.0,MED-DEN-VIS,23993.34,32542.34,57800.0,0.0,37800.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,318.0,PROF DEV/NON-INSTRUCTTION,802.7,1067.0,2000.0,0.0,2000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,340.0,TRAVEL,1021.46,583.3,3500.0,0.0,3500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,353.0,POSTAGE,750.0,1279.77,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,355.0,PRINTING BINDING,241.21,0.0,600.0,0.0,600.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,389.0,OTHER NON-INSTR PROF/TECH,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,410.0,CONSUMB SUP MAT,3564.01,1511.98,17000.0,0.0,4000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,440.0,PERIODICALS,374.0,287.0,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,460.0,NONCONSUM ITEMS,0.0,0.0,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,470.0,COMPUTER SOFTWARE,6282.5,483.32,6000.0,0.0,6000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,480.0,COMPUTER HARDWARE,1068.0,1502.46,2000.0,0.0,2000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002321001000000 - OFFICE SUPT,100-2321-001-000,640.0,DUES AND FEES,1255.0,1494.0,2800.0,0.0,2800.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,114.0,MGR/CONFIDENTIAL,0.0,65878.33,63200.0,0.75,80160.0,1.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,211.0,PERS EMPLOYER CONTRIBUTN,0.0,7733.93,4200.0,0.0,10172.23,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,212.0,PERS PICK-UP,0.0,3952.71,3800.0,0.0,5977.98,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,213.0,PERS UAL SERIES 2002,0.0,4595.34,3700.0,0.0,5479.16,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,214.0,PERS UAL SERIES 2003,0.0,4627.65,5200.0,0.0,4486.75,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,220.0,SOC SEC ADMIN,0.0,4795.77,4900.0,0.0,6292.56,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,231.0,WRKRS COMP,0.0,232.5,400.0,0.0,440.88,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,233.0,PFMLI,0.0,0.0,200.0,0.0,320.64,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,241.0,MED-DEN-VIS,0.0,19485.7,15800.0,0.0,21600.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,242.0,OTHER CONTRACTED BENES,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,318.0,PROF DEV/NON-INSTRUCTTION,0.0,32.31,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,340.0,TRAVEL,0.0,0.0,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,410.0,CONSUMB SUP MAT,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002510001000000 - DIR BUSINESS SERVICES,100-2510-001-000,460.0,NONCONSUM ITEMS,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,114.0,MGR/CONFIDENTIAL,84756.19,23445.43,35500.0,0.75,46062.0,1.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,211.0,PERS EMPLOYER CONTRIBUTN,9657.21,2459.69,2400.0,0.0,5845.23,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,212.0,PERS PICK-UP,5491.4,1406.75,2200.0,0.0,3435.1,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,213.0,PERS UAL SERIES 2002,5491.4,2311.51,2100.0,0.0,3148.47,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,214.0,PERS UAL SERIES 2003,7321.92,1676.43,2900.0,0.0,2578.2,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,220.0,SOC SEC ADMIN,11071.48,2826.45,2800.0,0.0,3615.87,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,231.0,WRKRS COMP,593.26,326.11,200.0,0.0,253.34,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,233.0,PFMLI,0.0,0.0,100.0,0.0,184.25,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,241.0,MED-DEN-VIS,27737.95,12187.25,15800.0,0.0,21600.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,318.0,PROF DEV/NON-INSTRUCTTION,1338.06,739.0,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,322.0,REPAIR & MAINT SERVICE,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,323.0,COPIER LEASE,1144.0,1299.48,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,340.0,TRAVEL,1161.57,46.06,2000.0,0.0,2000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,353.0,POSTAGE,1636.43,2324.45,2500.0,0.0,2500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,354.0,ADVERTISING,0.0,0.0,800.0,0.0,800.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,355.0,PRINTING BINDING,1722.33,1696.42,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,389.0,OTHER NON-INSTR PROF/TECH,3709.42,130.54,4500.0,0.0,4500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,410.0,CONSUMB SUP MAT,4402.04,1300.28,1800.0,0.0,1800.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,460.0,NONCONSUM ITEMS,2507.81,717.91,1200.0,0.0,1200.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,470.0,COMPUTER SOFTWARE,13637.76,10679.88,6000.0,0.0,6000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002521001000000 - FISCAL,100-2521-001-000,640.0,DUES AND FEES,10838.76,10027.34,10000.0,0.0,10000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002522001000000 - BUDGET,100-2522-001-000,353.0,POSTAGE,0.0,19.8,100.0,0.0,100.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002522001000000 - BUDGET,100-2522-001-000,354.0,ADVERTISING,1006.93,1442.99,800.0,0.0,800.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002522001000000 - BUDGET,100-2522-001-000,410.0,CONSUMB SUP MAT,128.05,342.98,300.0,0.0,300.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002524001000000 - PAYROLL,100-2524-001-000,322.0,REPAIR & MAINT SERVICE,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002524001000000 - PAYROLL,100-2524-001-000,340.0,TRAVEL,647.37,-458.46,400.0,0.0,400.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002524001000000 - PAYROLL,100-2524-001-000,353.0,POSTAGE,7.1,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002524001000000 - PAYROLL,100-2524-001-000,355.0,PRINTING BINDING,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002524001000000 - PAYROLL,100-2524-001-000,389.0,OTHER NON-INSTR PROF/TECH,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002524001000000 - PAYROLL,100-2524-001-000,410.0,CONSUMB SUP MAT,1066.49,81.81,800.0,0.0,800.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002524001000000 - PAYROLL,100-2524-001-000,640.0,DUES AND FEES,1932.81,2088.75,1600.0,0.0,1600.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002528001000000 - RISK MGMT SRV,100-2528-001-000,651.0,LIABILITY INS,22443.0,56340.0,30000.0,0.0,30000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002529001000000 - OTHER FISCAL SERVICES,100-2529-001-000,640.0,DUES AND FEES,2890.0,495.0,3000.0,0.0,3000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,114.0,MGR/CONFIDENTIAL,21462.48,20079.66,89400.0,1.0,91705.0,1.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,211.0,PERS EMPLOYER CONTRIBUTN,2937.39,1921.04,5900.0,0.0,11637.28,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,212.0,PERS PICK-UP,1287.72,860.1,5400.0,0.0,6838.96,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,213.0,PERS UAL SERIES 2002,1429.76,934.31,5300.0,0.0,6268.3,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,214.0,PERS UAL SERIES 2003,1906.34,1245.68,7300.0,0.0,5132.95,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,220.0,SOC SEC ADMIN,1685.93,1501.18,6900.0,0.0,7198.84,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,231.0,WRKRS COMP,649.63,541.65,3200.0,0.0,504.38,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,233.0,PFMLI,0.0,0.0,200.0,0.0,366.82,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,241.0,MED-DEN-VIS,3866.72,4042.45,21000.0,0.0,21600.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,318.0,PROF DEV/NON-INSTRUCTTION,85.0,998.37,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,322.0,REPAIR & MAINT SERVICE,105.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,340.0,TRAVEL,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,410.0,CONSUMB SUP MAT,240.64,3585.9,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,460.0,NONCONSUM ITEMS,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002541001000000 - PLANT MGMT,100-2541-001-000,640.0,DUES AND FEES,760.0,570.0,1500.0,0.0,1500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,321.0,CLEAN SERVICES,241.64,248.89,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,322.0,REPAIR & MAINT SERVICE,115.0,420.55,10000.0,0.0,10000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,325.0,ELECTRICITY,5486.33,4104.01,6500.0,0.0,6500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,327.0,WATER & SEWAGE,4486.76,3150.34,6000.0,0.0,6000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,328.0,GARBAGE,375.0,399.5,600.0,0.0,600.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,329.0,OTHER PROPERTY SRV,0.0,0.0,700.0,0.0,700.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,359.0,OTHER COMM SRVS,1071.3,1080.3,1300.0,0.0,1300.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,410.0,CONSUMB SUP MAT,539.46,1040.03,1200.0,0.0,1200.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,460.0,NONCONSUM ITEMS,0.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,640.0,DUES AND FEES,1475.0,40.0,100.0,0.0,100.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002542001000000 - BUILDINGS,100-2542-001-000,653.0,PROP INS PREM,78499.0,197977.0,95500.0,0.0,95500.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002543001000000 - GROUNDS,100-2543-001-000,322.0,REPAIR & MAINT SERVICE,4328.8,4480.2,10600.0,0.0,10600.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002549001000000 - MAINT VEH,100-2549-001-000,322.0,REPAIR & MAINT SERVICE,1539.97,1771.76,3000.0,0.0,3000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002549001000000 - MAINT VEH,100-2549-001-000,410.0,CONSUMB SUP MAT,1617.32,1281.65,2200.0,0.0,2200.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002549001000000 - MAINT VEH,100-2549-001-000,542.0,REPL EQUIP,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002552001000000 - STUDENT TRANSP,100-2552-001-000,331.0,REIMBUR STUDENT TRANS,377081.93,339283.51,380000.0,0.0,380000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002558001320000 - SPED TRANSP,100-2558-001-320,331.0,REIMBUR STUDENT TRANS,107842.33,37477.04,148000.0,0.0,148000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,131.0,PREMIUM PAY,17410.67,11312.58,10300.0,0.0,16600.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,211.0,PERS EMPLOYER CONTRIBUTN,1411.9,469.75,1300.0,0.0,2106.53,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,212.0,PERS PICK-UP,0.0,0.0,0.0,0.0,1237.95,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,213.0,PERS UAL SERIES 2002,965.5,1149.82,0.0,0.0,1134.66,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,214.0,PERS UAL SERIES 2003,1287.35,395.03,0.0,0.0,929.14,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,220.0,SOC SEC ADMIN,1323.67,865.01,900.0,0.0,1303.1,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,340.0,TRAVEL,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,354.0,ADVERTISING,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,389.0,OTHER NON-INSTR PROF/TECH,1238.0,1629.95,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
001,1002640001000000 - STAFF SERVICES,100-2640-001-000,410.0,CONSUMB SUP MAT,800.66,1559.08,2500.0,0.0,2500.0,0.0,0.0,0.0,100,GENERAL FUND
